tiempo;error;integral;derivada;setPoint
51633;-2;-744;0;1020;
51639;-2;-744;0;1020;
51645;-2;-744;0;1020;
51651;-2;-744;0;1020;
51657;-2;-744;0;1020;
51663;-2;-744;0;1020;
51669;-2;-744;0;1020;
51675;-2;-744;0;1020;
51681;-2;-744;0;1020;
51687;-2;-744;0;1020;
51693;-2;-744;0;1020;
51699;-2;-744;0;1020;
51705;-2;-744;0;1020;
51711;-2;-744;0;1020;
51720;-2;-744;0;1020;
51726;-2;-744;0;1020;
51732;-2;-744;0;1020;
51738;-2;-744;0;1020;
51744;-2;-744;0;1020;
51753;-2;-744;0;1020;
51759;-2;-744;0;1020;
51765;-2;-744;0;1020;
51771;-2;-744;0;1020;
51777;-2;-744;0;1020;
51783;-2;-744;0;1020;
51789;-2;-744;0;1020;
51798;-2;-744;0;1020;
51804;-2;-744;0;1020;
51810;-2;-744;0;1020;
51816;-2;-744;0;1020;
51822;-2;-744;0;1020;
51828;-2;-744;0;1020;
51834;-2;-744;0;1020;
51843;-2;-744;0;1020;
51849;-2;-744;0;1020;
51855;-2;-744;0;1020;
51861;-2;-744;0;1020;
51867;-2;-744;0;1020;
51873;-2;-744;0;1020;
51879;-2;-744;0;1020;
51885;-2;-744;0;1020;
51891;-2;-744;0;1020;
51897;-2;-744;0;1020;
51903;-2;-744;0;1020;
51909;-2;-744;0;1020;
51915;-2;-744;0;1020;
51921;-2;-744;0;1020;
51927;-2;-744;0;1020;
51933;-2;-744;0;1020;
51939;-2;-744;0;1020;
51945;-2;-744;0;1020;
51951;-2;-744;0;1020;
51957;-2;-744;0;1020;
51963;-2;-744;0;1020;
51969;-2;-744;0;1020;
51975;-2;-744;0;1020;
51981;-2;-744;0;1020;
51987;-2;-744;0;1020;
51993;-2;-744;0;1020;
52002;-2;-744;0;1020;
52008;-2;-744;0;1020;
52014;-2;-744;0;1020;
52020;-2;-744;0;1020;
52026;-2;-744;0;1020;
52032;-2;-744;0;1020;
52038;-2;-744;0;1020;
52044;-2;-744;0;1020;
52050;-2;-744;0;1020;
52056;-2;-744;0;1020;
52062;-2;-744;0;1020;
52068;-2;-744;0;1020;
52074;-2;-744;0;1020;
52083;-2;-744;0;1020;
52089;-2;-744;0;1020;
52095;-2;-744;0;1020;
52101;-2;-744;0;1020;
52107;-2;-744;0;1020;
52113;-2;-744;0;1020;
52119;-2;-744;0;1020;
52125;-2;-744;0;1020;
52131;-2;-744;0;1020;
52137;-2;-744;0;1020;
52146;-2;-744;0;1020;
52155;-2;-744;0;1020;
52161;-2;-744;0;1020;
52167;-2;-744;0;1020;
52173;-2;-744;0;1020;
52179;-2;-744;0;1020;
52185;-2;-744;0;1020;
52191;-2;-744;0;1020;
52197;-2;-744;0;1020;
52203;-2;-744;0;1020;
52212;-2;-744;0;1020;
52218;-2;-744;0;1020;
52224;-2;-744;0;1020;
52230;-2;-744;0;1020;
52236;-2;-744;0;1020;
52242;-2;-744;0;1020;
52248;-2;-744;0;1020;
52254;-2;-744;0;1020;
52260;-2;-744;0;1020;
52266;-2;-744;0;1020;
52272;-2;-744;0;1020;
52278;-2;-744;0;1020;
52284;-2;-744;0;1020;
52290;-2;-744;0;1020;
52296;-2;-744;0;1020;
52302;-2;-744;0;1020;
52308;-2;-744;0;1020;
52314;-2;-744;0;1020;
52320;-2;-744;0;1020;
52326;-2;-744;0;1020;
52371;-2;-744;0;1020;
52377;-2;-744;0;1020;
52383;-2;-744;0;1020;
52389;-2;-744;0;1020;
52395;-2;-744;0;1020;
52407;-2;-744;0;1020;
52419;-2;-744;0;1020;
52425;-2;-744;0;1020;
52437;-2;-744;0;1020;
52449;-2;-744;0;1020;
52455;-2;-744;0;1020;
52461;-2;-744;0;1020;
52467;-2;-744;0;1020;
52473;-2;-744;0;1020;
52482;-2;-744;0;1020;
52488;-2;-744;0;1020;
52494;-2;-744;0;1020;
52500;-2;-744;0;1020;
52506;-2;-744;0;1020;
52509;-2;-744;0;1020;
52515;-2;-744;0;1020;
52521;-2;-744;0;1020;
52527;-2;-744;0;1020;
52533;-2;-744;0;1020;
52539;-2;-744;0;1020;
52545;-2;-744;0;1020;
52551;-2;-744;0;1020;
52557;-2;-744;0;1020;
52563;-2;-744;0;1020;
52569;-2;-744;0;1020;
52575;-2;-744;0;1020;
52581;-2;-744;0;1020;
52587;-2;-744;0;1020;
52593;-2;-744;0;1020;
52599;-2;-744;0;1020;
52608;-2;-744;0;1020;
52614;-2;-744;0;1020;
52623;-2;-744;0;1020;
52629;-2;-744;0;1020;
52638;-2;-744;0;1020;
52644;-2;-744;0;1020;
52650;-2;-744;0;1020;
52656;-2;-744;0;1020;
52662;-2;-744;0;1020;
52668;-2;-744;0;1020;
52674;-2;-744;0;1020;
52680;-2;-744;0;1020;
52686;-2;-744;0;1020;
52692;-2;-744;0;1020;
52698;-2;-744;0;1020;
52704;-2;-744;0;1020;
52710;-2;-744;0;1020;
52716;-2;-744;0;1020;
52722;-2;-744;0;1020;
52728;-2;-744;0;1020;
52734;-2;-744;0;1020;
52740;-2;-744;0;1020;
52746;-2;-744;0;1020;
52752;-2;-744;0;1020;
52758;-2;-744;0;1020;
52764;-2;-744;0;1020;
52770;-2;-744;0;1020;
52776;-2;-744;0;1020;
52785;-2;-744;0;1020;
52791;-2;-744;0;1020;
52797;-2;-744;0;1020;
52803;-2;-744;0;1020;
52809;-2;-744;0;1020;
52815;-2;-744;0;1020;
52821;-2;-744;0;1020;
52830;-2;-744;0;1020;
52836;-2;-744;0;1020;
52842;-2;-744;0;1020;
52848;-2;-744;0;1020;
52854;-2;-744;0;1020;
52860;-2;-744;0;1020;
52866;-2;-744;0;1020;
52872;-2;-744;0;1020;
52878;-2;-744;0;1020;
52887;-2;-744;0;1020;
52893;-2;-744;0;1020;
52899;-2;-744;0;1020;
52905;-2;-744;0;1020;
52911;-2;-744;0;1020;
52914;-2;-744;0;1020;
52920;-2;-744;0;1020;
52926;-2;-744;0;1020;
52932;-2;-744;0;1020;
52941;-2;-744;0;1020;
52947;-2;-744;0;1020;
52953;-2;-744;0;1020;
52959;-2;-744;0;1020;
52965;-2;-744;0;1020;
52971;-2;-744;0;1020;
52977;-2;-744;0;1020;
52983;-2;-744;0;1020;
52989;-2;-744;0;1020;
52998;-2;-744;0;1020;
53004;-2;-744;0;1020;
53010;-2;-744;0;1020;
53019;-2;-744;0;1020;
53025;-2;-744;0;1020;
53031;-2;-744;0;1020;
53037;-2;-744;0;1020;
53043;-2;-744;0;1020;
53049;-2;-744;0;1020;
53055;-2;-744;0;1020;
53061;-2;-744;0;1020;
53067;-2;-744;0;1020;
53073;-2;-744;0;1020;
53079;-2;-744;0;1020;
53085;-2;-744;0;1020;
53091;-2;-744;0;1020;
53097;-2;-744;0;1020;
53103;-2;-744;0;1020;
53109;-2;-744;0;1020;
53115;-2;-744;0;1020;
53121;-2;-744;0;1020;
53127;-2;-744;0;1020;
53133;-2;-744;0;1020;
53139;-2;-744;0;1020;
53148;-2;-744;0;1020;
53154;-2;-744;0;1020;
53160;-2;-744;0;1020;
53166;-2;-744;0;1020;
53178;-2;-744;0;1020;
53181;-2;-744;0;1020;
53187;-2;-744;0;1020;
53193;-2;-744;0;1020;
53199;-2;-744;0;1020;
53205;-2;-744;0;1020;
53211;-2;-744;0;1020;
53217;-2;-744;0;1020;
53223;-2;-744;0;1020;
53232;-2;-744;0;1020;
53238;-2;-744;0;1020;
53244;-2;-744;0;1020;
53250;-2;-744;0;1020;
53256;-2;-744;0;1020;
53262;-2;-744;0;1020;
53268;-2;-744;0;1020;
53274;-2;-744;0;1020;
53280;-2;-744;0;1020;
53289;-2;-744;0;1020;
53295;-2;-744;0;1020;
53301;-2;-744;0;1020;
53307;-2;-744;0;1020;
53313;-2;-744;0;1020;
53319;-2;-744;0;1020;
53325;-2;-744;0;1020;
53334;-2;-744;0;1020;
53340;-2;-744;0;1020;
53346;-2;-744;0;1020;
53355;-2;-744;0;1020;
53361;-2;-744;0;1020;
53367;-2;-744;0;1020;
53373;-2;-744;0;1020;
53379;-2;-744;0;1020;
53385;-2;-744;0;1020;
53391;-2;-744;0;1020;
53400;-2;-744;0;1020;
53406;-2;-744;0;1020;
53412;-2;-744;0;1020;
53418;-2;-744;0;1020;
53424;-2;-744;0;1020;
53430;-2;-744;0;1020;
53439;-2;-744;0;1020;
53445;-2;-744;0;1020;
53451;-2;-744;0;1020;
53457;-2;-744;0;1020;
53463;-2;-744;0;1020;
53469;-2;-744;0;1020;
53475;-2;-744;0;1020;
53481;-2;-744;0;1020;
53487;-2;-744;0;1020;
53493;-2;-744;0;1020;
53499;-2;-744;0;1020;
53505;-2;-744;0;1020;
53511;-2;-744;0;1020;
53517;-2;-744;0;1020;
53523;-2;-744;0;1020;
53529;-2;-744;0;1020;
53535;-2;-744;0;1020;
53541;-2;-744;0;1020;
53547;-2;-744;0;1020;
53553;-2;-744;0;1020;
53559;-2;-744;0;1020;
53565;-2;-744;0;1020;
53571;-2;-744;0;1020;
53577;-2;-744;0;1020;
53583;-2;-744;0;1020;
53589;-2;-744;0;1020;
53595;-2;-744;0;1020;
53607;-2;-744;0;1020;
53613;-2;-744;0;1020;
53619;-2;-744;0;1020;
53625;-1;-744;1;1020;
53637;-1;-744;0;1020;
53643;-1;-744;0;1020;
53649;-1;-744;0;1020;
53655;-1;-744;0;1020;
53661;-1;-744;0;1020;
53670;-1;-744;0;1020;
53676;-1;-744;0;1020;
53682;-1;-744;0;1020;
53688;-1;-744;0;1020;
53694;-1;-744;0;1020;
53703;-1;-744;0;1020;
53709;-1;-744;0;1020;
53715;-1;-744;0;1020;
53721;-1;-744;0;1020;
53727;-1;-744;0;1020;
53736;-1;-744;0;1020;
53742;-1;-744;0;1020;
53748;-1;-744;0;1020;
53754;-1;-744;0;1020;
53760;-1;-744;0;1020;
53766;-1;-744;0;1020;
53772;-1;-744;0;1020;
53781;-1;-744;0;1020;
53787;-1;-744;0;1020;
53793;-1;-744;0;1020;
53799;-1;-744;0;1020;
53805;-1;-744;0;1020;
53811;-1;-744;0;1020;
53817;-1;-744;0;1020;
53823;-1;-744;0;1020;
53829;-1;-744;0;1020;
53835;-1;-744;0;1020;
53841;-1;-744;0;1020;
53847;-1;-744;0;1020;
53853;-1;-744;0;1020;
53859;-1;-744;0;1020;
53865;-1;-744;0;1020;
53871;-1;-744;0;1020;
53877;-1;-744;0;1020;
53883;-1;-744;0;1020;
53916;-1;-744;0;1020;
53961;-1;-744;0;1020;
53973;-1;-744;0;1020;
53985;-1;-744;0;1020;
53991;-1;-744;0;1020;
53997;-1;-744;0;1020;
54003;-1;-744;0;1020;
54009;-1;-744;0;1020;
54018;-1;-744;0;1020;
54021;-1;-744;0;1020;
54027;-1;-744;0;1020;
54033;-1;-744;0;1020;
54039;-1;-744;0;1020;
54045;-1;-744;0;1020;
54051;-1;-744;0;1020;
54057;-1;-744;0;1020;
54063;-1;-744;0;1020;
54069;-1;-744;0;1020;
54075;-1;-744;0;1020;
54084;-1;-744;0;1020;
54090;-1;-744;0;1020;
54096;-1;-744;0;1020;
54102;-1;-744;0;1020;
54108;-1;-744;0;1020;
54114;-1;-744;0;1020;
54120;-1;-744;0;1020;
54126;-1;-744;0;1020;
54132;-1;-744;0;1020;
54141;-1;-744;0;1020;
54147;-1;-744;0;1020;
54153;-1;-744;0;1020;
54159;-1;-744;0;1020;
54165;-1;-744;0;1020;
54171;-1;-744;0;1020;
54177;-1;-744;0;1020;
54183;-1;-744;0;1020;
54189;-1;-744;0;1020;
54195;-1;-744;0;1020;
54201;-1;-744;0;1020;
54207;-1;-744;0;1020;
54213;-1;-744;0;1020;
54219;-1;-744;0;1020;
54225;-1;-744;0;1020;
54231;-1;-744;0;1020;
54237;-1;-744;0;1020;
54243;-1;-744;0;1020;
54249;-1;-744;0;1020;
54255;-1;-744;0;1020;
54261;-1;-744;0;1020;
54267;-1;-744;0;1020;
54276;-1;-744;0;1020;
54282;-1;-744;0;1020;
54291;-1;-744;0;1020;
54297;-1;-744;0;1020;
54303;-1;-744;0;1020;
54306;-1;-744;0;1020;
54315;-1;-744;0;1020;
54321;-1;-744;0;1020;
54327;-1;-744;0;1020;
54333;-1;-744;0;1020;
54339;-1;-744;0;1020;
54345;-1;-744;0;1020;
54351;-1;-744;0;1020;
54357;-1;-744;0;1020;
54363;-1;-744;0;1020;
54369;-1;-744;0;1020;
54375;-1;-744;0;1020;
54381;-1;-744;0;1020;
54387;-1;-744;0;1020;
54393;-1;-744;0;1020;
54399;-1;-744;0;1020;
54405;-1;-744;0;1020;
54411;-1;-744;0;1020;
54417;-1;-744;0;1020;
54423;-1;-744;0;1020;
54429;-1;-744;0;1020;
54435;-1;-744;0;1020;
54441;-1;-744;0;1020;
54447;-1;-744;0;1020;
54453;-1;-744;0;1020;
54459;-1;-744;0;1020;
54465;-1;-744;0;1020;
54471;-1;-744;0;1020;
54477;-1;-744;0;1020;
54483;-1;-744;0;1020;
54489;-1;-744;0;1020;
54498;-1;-744;0;1020;
54504;-1;-744;0;1020;
54510;-1;-744;0;1020;
54516;-1;-744;0;1020;
54522;-1;-744;0;1020;
54528;-1;-744;0;1020;
54534;-1;-744;0;1020;
54540;-1;-744;0;1020;
54546;-1;-744;0;1020;
54552;-1;-744;0;1020;
54558;-1;-744;0;1020;
54564;-1;-744;0;1020;
54570;-1;-744;0;1020;
54576;-1;-744;0;1020;
54582;-1;-744;0;1020;
54588;-1;-744;0;1020;
54594;-1;-744;0;1020;
54600;-1;-744;0;1020;
54606;-1;-744;0;1020;
54612;-1;-744;0;1020;
54615;-1;-744;0;1020;
54621;-1;-744;0;1020;
54627;-1;-744;0;1020;
54633;-1;-744;0;1020;
54639;-1;-744;0;1020;
54645;-1;-744;0;1020;
54660;-1;-744;0;1020;
54663;-1;-744;0;1020;
54669;-1;-744;0;1020;
54672;-1;-744;0;1020;
54678;-1;-744;0;1020;
54684;-1;-744;0;1020;
54690;-1;-744;0;1020;
54699;-1;-744;0;1020;
54705;-1;-744;0;1020;
54711;-1;-744;0;1020;
54717;-1;-744;0;1020;
54723;-1;-744;0;1020;
54729;-1;-744;0;1020;
54735;-1;-744;0;1020;
54741;-1;-744;0;1020;
54747;-1;-744;0;1020;
54756;-1;-744;0;1020;
54762;-1;-744;0;1020;
54768;-1;-744;0;1020;
54774;-1;-744;0;1020;
54780;-1;-744;0;1020;
54789;-1;-744;0;1020;
54795;-1;-744;0;1020;
54801;-1;-744;0;1020;
54807;-1;-744;0;1020;
54813;-1;-744;0;1020;
54828;-1;-744;0;1020;
54834;-1;-744;0;1020;
54840;-1;-744;0;1020;
54846;-1;-744;0;1020;
54852;-1;-744;0;1020;
54858;-1;-744;0;1020;
54864;-1;-744;0;1020;
54870;-1;-744;0;1020;
54879;-1;-744;0;1020;
54885;-1;-744;0;1020;
54891;-1;-744;0;1020;
54897;-1;-744;0;1020;
54903;-1;-744;0;1020;
54909;-1;-744;0;1020;
54915;-1;-744;0;1020;
54921;-1;-744;0;1020;
54927;-1;-744;0;1020;
54933;-1;-744;0;1020;
54939;-1;-744;0;1020;
54948;-1;-744;0;1020;
54954;-1;-744;0;1020;
54960;-1;-744;0;1020;
54966;-1;-744;0;1020;
54972;-1;-744;0;1020;
54975;-1;-744;0;1020;
54981;-1;-744;0;1020;
54987;-1;-744;0;1020;
54993;-1;-744;0;1020;
55002;-1;-744;0;1020;
55008;-1;-744;0;1020;
55014;-1;-744;0;1020;
55020;-1;-744;0;1020;
55026;-1;-744;0;1020;
55035;-1;-744;0;1020;
55041;-1;-744;0;1020;
55047;-1;-744;0;1020;
55053;-1;-744;0;1020;
55059;-1;-744;0;1020;
55065;-1;-744;0;1020;
55071;-1;-744;0;1020;
55077;-1;-744;0;1020;
55083;-1;-744;0;1020;
55092;-1;-744;0;1020;
55098;-1;-744;0;1020;
55104;-1;-744;0;1020;
55110;-1;-744;0;1020;
55116;-1;-744;0;1020;
55122;-1;-744;0;1020;
55128;-1;-744;0;1020;
55140;-1;-744;0;1020;
55149;-1;-744;0;1020;
55155;-1;-744;0;1020;
55161;-1;-744;0;1020;
55170;-1;-744;0;1020;
55176;-1;-744;0;1020;
55182;-1;-744;0;1020;
55188;-1;-744;0;1020;
55194;-1;-744;0;1020;
55200;-1;-744;0;1020;
55206;-1;-744;0;1020;
55215;-1;-744;0;1020;
55221;-1;-744;0;1020;
55227;-1;-744;0;1020;
55233;-1;-744;0;1020;
55239;-1;-744;0;1020;
55248;-1;-744;0;1020;
55254;-1;-744;0;1020;
55260;-1;-744;0;1020;
55266;-1;-744;0;1020;
55272;-1;-744;0;1020;
55278;-1;-744;0;1020;
55284;-1;-744;0;1020;
55320;-1;-744;0;1020;
55341;-1;-744;0;1020;
55353;-1;-744;0;1020;
55359;-1;-744;0;1020;
55365;-1;-744;0;1020;
55371;-1;-744;0;1020;
55377;-1;-744;0;1020;
55383;-1;-744;0;1020;
55389;-1;-744;0;1020;
55395;-1;-744;0;1020;
55401;-1;-744;0;1020;
55407;-1;-744;0;1020;
55413;-1;-744;0;1020;
55419;-1;-744;0;1020;
55425;-1;-744;0;1020;
55431;-1;-744;0;1020;
55437;-1;-744;0;1020;
55443;-1;-744;0;1020;
55449;-1;-744;0;1020;
55455;-1;-744;0;1020;
55461;-1;-744;0;1020;
55467;-1;-744;0;1020;
55473;-1;-744;0;1020;
55479;-1;-744;0;1020;
55485;-1;-744;0;1020;
55491;-1;-744;0;1020;
55497;-1;-744;0;1020;
55506;-1;-744;0;1020;
55521;-1;-744;0;1020;
55527;-1;-744;0;1020;
55533;-1;-744;0;1020;
55539;-1;-744;0;1020;
55545;-1;-744;0;1020;
55551;-1;-744;0;1020;
55557;-1;-744;0;1020;
55563;-1;-744;0;1020;
55569;-1;-744;0;1020;
55575;-1;-744;0;1020;
55581;-1;-744;0;1020;
55587;-1;-744;0;1020;
55593;-1;-744;0;1020;
55599;-1;-744;0;1020;
55605;-1;-744;0;1020;
55611;-1;-744;0;1020;
55617;-1;-744;0;1020;
55623;-1;-744;0;1020;
55629;-1;-744;0;1020;
55635;-1;-744;0;1020;
55641;-1;-744;0;1020;
55647;-1;-744;0;1020;
55653;-1;-744;0;1020;
55656;-1;-744;0;1020;
55659;-1;-744;0;1020;
55710;-1;-744;0;1020;
55764;-1;-744;0;1020;
55767;-1;-744;0;1020;
55803;-1;-744;0;1020;
55809;-1;-744;0;1020;
55818;-1;-744;0;1020;
55824;-1;-744;0;1020;
55830;-1;-744;0;1020;
55836;-1;-744;0;1020;
55842;-1;-744;0;1020;
55857;-1;-744;0;1020;
55866;-1;-744;0;1020;
55872;-1;-744;0;1020;
55878;-1;-744;0;1020;
55884;-1;-744;0;1020;
55890;-1;-744;0;1020;
55896;-1;-744;0;1020;
55902;-1;-744;0;1020;
55908;-1;-744;0;1020;
55914;-1;-744;0;1020;
55920;-1;-744;0;1020;
55926;-1;-744;0;1020;
55932;-1;-744;0;1020;
55938;-1;-744;0;1020;
55944;-1;-744;0;1020;
55950;-1;-744;0;1020;
55956;-1;-744;0;1020;
55962;-1;-744;0;1020;
55968;-1;-744;0;1020;
55974;-1;-744;0;1020;
55980;-1;-744;0;1020;
55986;-1;-744;0;1020;
55992;-1;-744;0;1020;
55998;-1;-744;0;1020;
56004;-1;-744;0;1020;
56010;-1;-744;0;1020;
56016;-1;-744;0;1020;
56022;-1;-744;0;1020;
56028;-1;-744;0;1020;
56034;-1;-744;0;1020;
56040;-1;-744;0;1020;
56046;-1;-744;0;1020;
56052;-1;-744;0;1020;
56058;-1;-744;0;1020;
56064;-1;-744;0;1020;
56070;-1;-744;0;1020;
56076;-1;-744;0;1020;
56082;-1;-744;0;1020;
56088;-1;-744;0;1020;
56094;-1;-744;0;1020;
56100;-1;-744;0;1020;
56106;-1;-744;0;1020;
56112;-1;-744;0;1020;
56118;-1;-744;0;1020;
56124;-1;-744;0;1020;
56133;-1;-744;0;1020;
56145;-1;-744;0;1020;
56151;-1;-744;0;1020;
56157;-1;-744;0;1020;
56169;-1;-744;0;1020;
56175;-1;-744;0;1020;
56181;-1;-744;0;1020;
56187;-1;-744;0;1020;
56193;-1;-744;0;1020;
56199;-1;-744;0;1020;
56205;-1;-744;0;1020;
56214;-1;-744;0;1020;
56220;-1;-744;0;1020;
56226;-1;-744;0;1020;
56232;-1;-744;0;1020;
56238;-1;-744;0;1020;
56244;-1;-744;0;1020;
56250;-1;-744;0;1020;
56256;-1;-744;0;1020;
56262;-1;-744;0;1020;
56268;-1;-744;0;1020;
56280;-1;-744;0;1020;
56292;-1;-744;0;1020;
56301;-1;-744;0;1020;
56307;-1;-744;0;1020;
56313;-1;-744;0;1020;
56319;-1;-744;0;1020;
56325;-1;-744;0;1020;
56331;-1;-744;0;1020;
56337;-1;-744;0;1020;
56343;-1;-744;0;1020;
56349;-1;-744;0;1020;
56358;-1;-744;0;1020;
56364;-1;-744;0;1020;
56370;-1;-744;0;1020;
56376;-1;-744;0;1020;
56382;-1;-744;0;1020;
56388;-1;-744;0;1020;
56394;-1;-744;0;1020;
56403;-1;-744;0;1020;
56409;-1;-744;0;1020;
56415;-1;-744;0;1020;
56421;-1;-744;0;1020;
56427;-1;-744;0;1020;
56526;-1;-744;0;1020;
56532;-1;-744;0;1020;
56538;-1;-744;0;1020;
56544;-1;-744;0;1020;
56550;-1;-744;0;1020;
56565;-1;-744;0;1020;
56571;-1;-744;0;1020;
56577;-1;-744;0;1020;
56583;-1;-744;0;1020;
56589;-1;-744;0;1020;
56595;-1;-744;0;1020;
56667;-1;-744;0;1020;
56709;-1;-744;0;1020;
56715;-1;-744;0;1020;
56721;-1;-744;0;1020;
56727;-1;-744;0;1020;
56733;-1;-744;0;1020;
56739;-1;-744;0;1020;
56745;-1;-744;0;1020;
56751;-1;-744;0;1020;
56757;-1;-744;0;1020;
56763;-1;-744;0;1020;
56769;-1;-744;0;1020;
56775;-1;-744;0;1020;
56784;-1;-744;0;1020;
56817;-1;-744;0;1020;
56829;-1;-744;0;1020;
56835;-1;-744;0;1020;
56865;-1;-744;0;1020;
56868;-1;-744;0;1020;
56871;-1;-744;0;1020;
56922;-1;-744;0;1020;
56928;-1;-744;0;1020;
56934;-1;-744;0;1020;
56940;-1;-744;0;1020;
56946;-1;-744;0;1020;
56952;-1;-744;0;1020;
56958;-1;-744;0;1020;
56964;-1;-744;0;1020;
56973;-1;-744;0;1020;
56979;-1;-744;0;1020;
56985;-1;-744;0;1020;
56991;-1;-744;0;1020;
56997;-1;-744;0;1020;
57003;-1;-744;0;1020;
57009;-1;-744;0;1020;
57015;-1;-744;0;1020;
57021;-1;-744;0;1020;
57030;-1;-744;0;1020;
57036;-1;-744;0;1020;
57042;-1;-744;0;1020;
57048;-1;-744;0;1020;
57054;-1;-744;0;1020;
57063;-1;-744;0;1020;
57069;-1;-744;0;1020;
57075;-1;-744;0;1020;
57081;-1;-744;0;1020;
57087;-1;-744;0;1020;
57093;-1;-744;0;1020;
57099;-1;-744;0;1020;
57102;-1;-744;0;1020;
57108;-1;-744;0;1020;
57114;-1;-744;0;1020;
57120;-1;-744;0;1020;
57126;-1;-744;0;1020;
57132;-1;-744;0;1020;
57141;-1;-744;0;1020;
57147;-1;-744;0;1020;
57153;-1;-744;0;1020;
57159;-1;-744;0;1020;
57165;-1;-744;0;1020;
57171;-1;-744;0;1020;
57177;-1;-744;0;1020;
57183;-1;-744;0;1020;
57189;-1;-744;0;1020;
57198;-1;-744;0;1020;
57210;-1;-744;0;1020;
57231;-1;-744;0;1020;
57237;-1;-744;0;1020;
57243;-1;-744;0;1020;
57255;-1;-744;0;1020;
57261;-1;-744;0;1020;
57267;-1;-744;0;1020;
57273;-1;-744;0;1020;
57288;-1;-744;0;1020;
57315;-1;-744;0;1020;
57324;-1;-744;0;1020;
57690;-1;-744;0;1020;
57735;0;-744;0;1020;
57741;0;-744;0;1020;
57747;0;-744;0;1020;
57759;0;-744;0;1020;
57804;0;-744;0;1020;
57840;0;-744;0;1020;
57843;0;-744;0;1020;
57858;0;-744;0;1020;
57870;0;-744;0;1020;
57876;0;-744;0;1020;
57882;0;-744;0;1020;
57888;0;-744;0;1020;
57894;0;-744;0;1020;
57897;0;-744;0;1020;
57900;0;-744;0;1020;
57906;0;-744;0;1020;
57915;0;-744;0;1020;
57921;0;-744;0;1020;
57927;0;-744;0;1020;
57933;0;-744;0;1020;
57939;0;-744;0;1020;
57945;0;-744;0;1020;
57951;0;-744;0;1020;
57960;0;-744;0;1020;
57966;0;-744;0;1020;
57972;0;-744;0;1020;
57981;0;-744;0;1020;
57987;0;-744;0;1020;
57993;0;-744;0;1020;
57999;0;-744;0;1020;
58008;0;-744;0;1020;
58125;0;-744;0;1020;
58167;0;-744;0;1020;
58194;0;-744;0;1020;
58215;0;-744;0;1020;
58218;0;-744;0;1020;
58230;0;-744;0;1020;
58233;0;-744;0;1020;
58239;0;-744;0;1020;
58245;0;-744;0;1020;
58251;0;-744;0;1020;
58260;0;-744;0;1020;
58269;0;-744;0;1020;
58278;0;-744;0;1020;
58311;0;-744;0;1020;
58335;0;-744;0;1020;
58341;0;-744;0;1020;
58347;0;-744;0;1020;
58353;0;-744;0;1020;
58509;0;-744;0;1020;
58563;0;-744;0;1020;
58572;0;-744;0;1020;
58578;0;-744;0;1020;
58584;0;-744;0;1020;
58593;0;-744;0;1020;
58599;0;-744;0;1020;
58608;0;-744;0;1020;
58614;0;-744;0;1020;
58620;0;-744;0;1020;
58626;0;-744;0;1020;
58638;0;-744;0;1020;
58644;0;-744;0;1020;
58677;0;-744;0;1020;
58680;0;-744;0;1020;
58689;0;-744;0;1020;
58764;0;-744;0;1020;
58992;0;-744;0;1020;
59112;0;-744;0;1020;
59127;0;-744;0;1020;
59172;0;-744;0;1020;
59196;0;-744;0;1020;
59223;0;-744;0;1020;
59238;0;-744;0;1020;
59250;0;-744;0;1020;
59328;0;-744;0;1020;
59340;0;-744;0;1020;
59355;0;-744;0;1020;
59361;0;-744;0;1020;
59406;0;-744;0;1020;
59412;0;-744;0;1020;
59418;0;-744;0;1020;
59463;0;-744;0;1020;
59520;0;-744;0;1020;
59532;0;-744;0;1020;
59538;0;-744;0;1020;
59547;0;-744;0;1020;
59553;0;-744;0;1020;
59556;0;-744;0;1020;
59565;0;-744;0;1020;
59571;0;-744;0;1020;
59583;0;-744;0;1020;
59589;0;-744;0;1020;
59595;0;-744;0;1020;
59601;0;-744;0;1020;
59607;0;-744;0;1020;
59673;0;-744;0;1020;
59685;0;-744;0;1020;
59688;0;-744;0;1020;
59697;0;-744;0;1020;
59721;0;-744;0;1020;
59730;0;-744;0;1020;
59742;0;-744;0;1020;
59745;0;-744;0;1020;
59754;0;-744;0;1020;
59763;0;-744;0;1020;
59769;0;-744;0;1020;
59775;0;-744;0;1020;
59781;0;-744;0;1020;
59787;0;-744;0;1020;
59796;0;-744;0;1020;
59802;0;-744;0;1020;
59808;0;-744;0;1020;
59820;0;-744;0;1020;
59826;0;-744;0;1020;
59832;0;-744;0;1020;
59841;0;-744;0;1020;
59847;0;-744;0;1020;
59853;0;-744;0;1020;
59862;0;-744;0;1020;
59973;0;-744;0;1020;
60090;0;-744;0;1020;
60099;0;-744;0;1020;
60147;0;-744;0;1020;
60153;0;-744;0;1020;
60159;0;-744;0;1020;
60165;0;-744;0;1020;
60198;0;-744;0;1020;
60204;0;-744;0;1020;
60213;0;-744;0;1020;
60234;0;-744;0;1020;
60240;0;-744;0;1020;
60249;0;-744;0;1020;
60255;0;-744;0;1020;
60261;0;-744;0;1020;
60267;0;-744;0;1020;
60273;0;-744;0;1020;
60279;0;-744;0;1020;
60285;0;-744;0;1020;
60291;0;-744;0;1020;
60297;0;-744;0;1020;
60303;0;-744;0;1020;
60306;0;-744;0;1020;
